# Busbibliotheek database versie 29 maart 2026
"vehicle_id";"bus";"license_plate";"id_date";"ud_date";"owner";"spotted";"hansea_id";"intern_id";"VIN";"hide-vin";"old_vehicle_id";"old_license_plate";"operator";"notes"
"2101";"VDL Bus & Coach Citea SLE-120";"1-SNP-616";"15/06/2017";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2102";"VDL Bus & Coach Citea SLE-120";"1-SNP-658";"15/06/2017";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2103";"VDL Bus & Coach Citea SLE-120";"1-SPF-100";"20/06/2017";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2104";"VDL Bus & Coach Citea SLE-120";"1-SRF-906";"27/06/2017";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2105";"VDL Bus & Coach Citea SLE-120";"1-SRF-908";"27/06/2017";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2106";"VDL Bus & Coach Citea SLE-120";"1-SRF-912";"27/06/2017";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2107";"VDL Bus & Coach Citea SLE-120";"1-SRF-915";"27/06/2017";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2108";"VDL Bus & Coach Citea SLE-120";"1-SRF-920";"27/06/2017";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2109";"VDL Bus & Coach Citea SLE-120";"1-SRH-015";"27/06/2017";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2110";"VDL Bus & Coach Citea SLE-120";"1-SRH-055";"27/06/2017";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2111";"VDL Bus & Coach Citea SLE-120";"1-SRH-089";"27/06/2017";"1/03/2019";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2112";"VDL Bus & Coach Citea SLE-120";"1-SRH-116";"27/06/2017";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2113";"VDL Bus & Coach Citea SLE-120";"1-SRH-133";"27/06/2017";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2114";"VDL Bus & Coach Citea SLE-120";"1-SRH-152";"27/06/2017";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2115";"VDL Bus & Coach Citea SLE-120";"1-SRH-179";"27/06/2017";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2116";"VDL Bus & Coach Citea SLE-120";"1-SSP-352";"7/05/2017";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2117";"VDL Bus & Coach Citea SLE-120";"1-SRH-246";"27/06/2017";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2118";"VDL Bus & Coach Citea SLE-120";"1-SRH-279";"27/06/2017";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2119";"VDL Bus & Coach Citea SLE-120";"1-SRH-668";"27/06/2017";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2120";"VDL Bus & Coach Citea SLE-120";"1-SRH-680";"27/06/2017";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2121";"VDL Bus & Coach Citea SLE-120";"1-SRH-710";"27/06/2017";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2122";"VDL Bus & Coach Citea SLE-120";"1-SRH-718";"27/06/2017";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2123";"VDL Bus & Coach Citea SLE-120";"1-SRH-727";"27/06/2017";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2124";"VDL Bus & Coach Citea SLE-120";"1-SRH-734";"27/06/2017";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2125";"VDL Bus & Coach Citea SLE-120";"1-SRH-744";"27/06/2017";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2126";"VDL Bus & Coach Citea SLE-120";"1-SRH-750";"27/06/2017";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2127";"VDL Bus & Coach Citea SLE-120";"1-SRH-756";"27/06/2017";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2128";"VDL Bus & Coach Citea SLE-120";"1-SRH-761";"27/06/2017";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2129";"VDL Bus & Coach Citea SLE-120";"1-SSA-019";"30/06/2017";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2130";"VDL Bus & Coach Citea SLE-120";"1-SSA-043";"30/06/2017";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2131";"VDL Bus & Coach Citea SLE-120";"1-SSA-052";"30/06/2017";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2132";"VDL Bus & Coach Citea SLE-120";"1-SSA-064";"30/06/2017";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2133";"VDL Bus & Coach Citea SLE-120";"1-SSA-086";"30/06/2017";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2134";"VDL Bus & Coach Citea SLE-120";"1-SSA-116";"30/06/2017";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2135";"VDL Bus & Coach Citea SLE-120";"1-SSA-139";"30/06/2017";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2136";"VDL Bus & Coach Citea SLE-120";"1-SSA-148";"30/06/2017";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2137";"VDL Bus & Coach Citea SLE-120";"1-SSA-165";"30/06/2017";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2138";"VDL Bus & Coach Citea SLE-120";"1-SSA-182";"30/06/2017";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2139";"VDL Bus & Coach Citea SLE-120";"1-SSP-820";"7/05/2017";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2140";"VDL Bus & Coach Citea SLE-120";"1-STC-661";"7/10/2017";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2141";"VDL Bus & Coach Citea SLE-120";"1-STC-665";"7/10/2017";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2142";"VDL Bus & Coach Citea SLE-120";"1-STC-671";"7/10/2017";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2143";"VDL Bus & Coach Citea SLE-120";"1-STC-682";"7/10/2017";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2144";"VDL Bus & Coach Citea SLE-120";"1-RPD-095";"2/02/2017";"/";"De Lijn (eigen beheer)";1;"/";"/";"/";0;"/";"/";"De Lijn";
"2145";"VDL Bus & Coach Citea SLE-120";"1-RPD-092";"2/02/2017";"/";"De Lijn (eigen beheer)";1;"/";"/";"/";0;"/";"/";"De Lijn";
"2146";"VDL Bus & Coach Citea SLE-120";"1-RPD-090";"2/02/2017";"/";"De Lijn (eigen beheer)";1;"/";"/";"/";0;"/";"/";"De Lijn";
"2147";"VDL Bus & Coach Citea SLE-120";"1-RPD-085";"2/02/2017";"/";"De Lijn (eigen beheer)";1;"/";"/";"/";0;"/";"/";"De Lijn";
"2148";"VDL Bus & Coach Citea SLE-120";"1-RPD-115";"2/02/2017";"/";"De Lijn (eigen beheer)";1;"/";"/";"/";0;"/";"/";"De Lijn";
"2149";"VDL Bus & Coach Citea SLE-120";"1-RPD-113";"2/02/2017";"/";"De Lijn (eigen beheer)";1;"/";"/";"/";0;"/";"/";"De Lijn";
"2150";"VDL Bus & Coach Citea SLE-120";"1-RPD-111";"2/02/2017";"/";"De Lijn (eigen beheer)";1;"/";"/";"/";0;"/";"/";"De Lijn";
"2151";"VDL Bus & Coach Citea SLE-120";"1-RPD-103";"2/02/2017";"/";"De Lijn (eigen beheer)";1;"/";"/";"/";0;"/";"/";"De Lijn";
"2152";"VDL Bus & Coach Citea SLE-120";"1-RPD-108";"2/02/2017";"/";"De Lijn (eigen beheer)";1;"/";"/";"/";0;"/";"/";"De Lijn";
"2153";"VDL Bus & Coach Citea SLE-120";"1-RPD-177";"2/02/2017";"/";"De Lijn (eigen beheer)";1;"/";"/";"/";0;"/";"/";"De Lijn";
"2154";"VDL Bus & Coach Citea SLE-120";"1-RPD-182";"2/02/2017";"/";"De Lijn (eigen beheer)";1;"/";"/";"XNL403E100C004801";0;"/";"/";"De Lijn";
"2155";"VDL Bus & Coach Citea SLE-120";"1-RPD-180";"2/02/2017";"/";"De Lijn (eigen beheer)";1;"/";"/";"/";0;"/";"/";"De Lijn";
"2156";"VDL Bus & Coach Citea SLE-120";"1-RPD-149";"2/02/2017";"/";"De Lijn (eigen beheer)";1;"/";"/";"/";0;"/";"/";"De Lijn";
"2157";"VDL Bus & Coach Citea SLE-120";"1-RPD-128";"2/02/2017";"/";"De Lijn (eigen beheer)";1;"/";"/";"/";0;"/";"/";"De Lijn";
"2158";"VDL Bus & Coach Citea SLE-120";"1-RPD-126";"2/02/2017";"/";"De Lijn (eigen beheer)";1;"/";"/";"/";0;"/";"/";"De Lijn";
"2159";"VDL Bus & Coach Citea SLE-120";"1-RPD-122";"2/02/2017";"/";"De Lijn (eigen beheer)";1;"/";"/";"/";0;"/";"/";"De Lijn";"December 2023: reclamebus over het nieuwe net."
"2160";"VDL Bus & Coach Citea SLE-120";"1-SGX-295";"10/05/2017";"/";"De Lijn (eigen beheer)";1;"/";"/";"/";0;"/";"/";"De Lijn";
"2161";"VDL Bus & Coach Citea SLE-120";"1-SGU-149";"10/05/2017";"/";"De Lijn (eigen beheer)";1;"/";"/";"/";0;"/";"/";"De Lijn";
"2162";"VDL Bus & Coach Citea SLE-120";"1-SGU-157";"10/05/2017";"/";"De Lijn (eigen beheer)";1;"/";"/";"/";0;"/";"/";"De Lijn";
"2163";"VDL Bus & Coach Citea SLE-120";"1-SGU-153";"10/05/2017";"/";"De Lijn (eigen beheer)";1;"/";"/";"/";0;"/";"/";"De Lijn";
"2164";"VDL Bus & Coach Citea SLE-120";"1-SGU-169";"10/05/2017";"/";"De Lijn (eigen beheer)";1;"/";"/";"/";0;"/";"/";"De Lijn";
"2165";"VDL Bus & Coach Citea SLE-120";"1-SGU-164";"10/05/2017";"/";"De Lijn (eigen beheer)";1;"/";"/";"/";0;"/";"/";"De Lijn";"Connexxion-apparatuur samen met Belgische ReTiBo voor lijn 42 naar Breskens."
"2166";"VDL Bus & Coach Citea SLE-120";"1-SGU-183";"10/05/2017";"/";"De Lijn (eigen beheer)";1;"/";"/";"/";0;"/";"/";"De Lijn";"Connexxion-apparatuur samen met Belgische ReTiBo voor lijn 42 naar Breskens."
"2167";"VDL Bus & Coach Citea SLE-120";"1-SGU-176";"10/05/2017";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2168";"VDL Bus & Coach Citea SLE-120";"1-SGU-171";"10/05/2017";"/";"De Lijn (eigen beheer)";1;"/";"/";"/";0;"/";"/";"De Lijn";
"2169";"VDL Bus & Coach Citea SLE-120";"1-STC-686";"10/07/2017";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2170";"VDL Bus & Coach Citea SLE-120";"1-STC-689";"10/07/2017";"/";"De Lijn (eigen beheer)";1;"/";"/";"/";0;"/";"/";"De Lijn";
"2171";"VDL Bus & Coach Citea SLE-120";"1-STC-792";"10/07/2017";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2172";"VDL Bus & Coach Citea SLE-120";"1-STC-816";"10/07/2017";"/";"De Lijn (eigen beheer)";1;"/";"/";"/";0;"/";"/";"De Lijn";
"2173";"VDL Bus & Coach Citea SLE-120";"1-STC-820";"10/07/2017";"/";"De Lijn (eigen beheer)";1;"/";"/";"/";0;"/";"/";"De Lijn";
"2174";"VDL Bus & Coach Citea SLE-120";"1-SYH-733";"18/08/2017";"/";"De Lijn (eigen beheer)";1;"/";"/";"/";0;"/";"/";"De Lijn";
"2175";"VDL Bus & Coach Citea SLE-120";"1-SYH-737";"18/08/2017";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";"Rijschoolbus met camera's  n spiegels."
"2176";"VDL Bus & Coach Citea SLE-120";"1-SYH-745";"18/08/2017";"/";"De Lijn (eigen beheer)";1;"/";"/";"/";0;"/";"/";"De Lijn";
"2177";"VDL Bus & Coach Citea SLE-120";"1-SYH-755";"18/08/2017";"/";"De Lijn (eigen beheer)";1;"/";"/";"/";0;"/";"/";"De Lijn";
"2178";"VDL Bus & Coach Citea SLE-120";"1-SYH-760";"18/08/2017";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2179";"VDL Bus & Coach Citea SLE-120";"1-SYH-764";"18/08/2017";"/";"De Lijn (eigen beheer)";1;"/";"/";"/";0;"/";"/";"De Lijn";
"2180";"VDL Bus & Coach Citea SLE-120";"1-SYH-770";"18/08/2017";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2181";"VDL Bus & Coach Citea SLE-120";"1-SYH-786";"18/08/2017";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2182";"VDL Bus & Coach Citea SLE-120";"1-SYH-792";"18/08/2017";"/";"De Lijn (eigen beheer)";1;"/";"/";"/";0;"/";"/";"De Lijn";
"2183";"VDL Bus & Coach Citea SLE-120";"1-SYH-800";"18/08/2017";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2184";"VDL Bus & Coach Citea SLE-120";"1-SYH-804";"18/08/2017";"/";"De Lijn (eigen beheer)";1;"/";"/";"/";0;"/";"/";"De Lijn";
"2185";"VDL Bus & Coach Citea SLE-120";"1-SYH-807";"18/08/2017";"/";"De Lijn (eigen beheer)";1;"/";"/";"/";0;"/";"/";"De Lijn";
"2186";"VDL Bus & Coach Citea SLE-120";"1-SYH-817";"18/08/2017";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2187";"VDL Bus & Coach Citea SLE-120";"1-SYH-825";"18/08/2017";"/";"De Lijn (eigen beheer)";1;"/";"/";"/";0;"/";"/";"De Lijn";
"2188";"Van Hool newAG300";"1-PCJ-668";"6/03/2016";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2189";"Van Hool newAG300";"1-PCJ-171";"6/03/2016";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2190";"Van Hool newAG300";"1-PCJ-205";"6/03/2016";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2191";"Van Hool newAG300";"1-PCJ-228";"6/03/2016";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2192";"Van Hool newAG300";"1-PCJ-259";"6/03/2016";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2193";"Van Hool newAG300";"1-PCJ-292";"6/03/2016";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2194";"Van Hool newAG300";"1-PCJ-319";"6/03/2016";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2195";"Van Hool newAG300";"1-PCY-802";"6/07/2016";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2196";"Van Hool newAG300";"1-PCY-840";"6/07/2016";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2197";"Van Hool newAG300";"1-PCY-864";"6/07/2016";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2198";"Van Hool newAG300";"1-PCY-912";"6/07/2016";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2199";"Van Hool newAG300";"1-PCY-944";"6/07/2016";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2200";"Van Hool newAG300";"1-PCY-982";"6/07/2016";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2201";"Van Hool newAG300";"1-PCZ-151";"6/07/2016";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"220147";"Mercedes-Benz Conecto";"1-YKV-281";"25/03/2005";"12/01/2022";"Ferry Cars";0;"/";"/";"/";0;"/";"TCH-530";"De Lijn";
"220156";"Mercedes-Benz Citaro";"1-AXR-154";"2/01/2003";"6/12/2013";"Ferry Cars";0;"/";"/";"/";0;"441301";"JEM-268";"De Lijn";"PSE 22447"
"220157";"Mercedes-Benz Citaro";"1-CIK-296";"23/09/2002";"6/01/2014";"Ferry Cars";0;"/";"/";"/";0;"330304";"HID-579";"De Lijn";
"220165";"MAN Lion's City G A23";"1-HPU-891";"9/09/2014";"/";"Ferry Cars";1;"/";"/";"/";0;"/";"/";"De Lijn";
"220169";"Mercedes-Benz Citaro G C2";"1-SXD-549";"4/08/2017";"/";"Ferry Cars";1;"/";"/";"/";0;"/";"/";"De Lijn";
"2202";"Van Hool newAG300";"1-PDC-097";"6/08/2016";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2203";"Van Hool newAG300";"1-PDC-118";"6/08/2016";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"220337";"VDL-Jonckheere Transit 2000";"TWN-392";"4/01/2006";"3/06/2025";"Van Hoorebeke & Zoon";0;"/";"/";"/";0;"/";"/";"De Lijn";
"220338";"VDL-Jonckheere Transit 2000";"YBE-041";"12/12/2007";"14/04/2025";"Van Hoorebeke & Zoon";0;"/";"/";"/";0;"/";"/";"De Lijn";
"220339";"Volvo 7700A";"YSK-629";"25/08/2008";"20/03/2025";"Van Hoorebeke & Zoon";1;"/";"/";"/";0;"/";"/";"De Lijn";
"220340";"Volvo 7700A";"YSK-628";"25/08/2008";"20/03/2025";"Van Hoorebeke & Zoon";0;"/";"/";"/";0;"/";"/";"De Lijn";
"220341";"VDL-Jonckheere Transit 2000";"1-XMW-447";"25/08/2008";"19/02/2020";"Van Hoorebeke & Zoon";0;"/";"/";"/";0;"/";"YWX-451";"De Lijn";
"220342";"Volvo 7700A";"1-BUS-969";"8/09/2011";"25/02/2025";"Van Hoorebeke & Zoon";0;"/";"/";"/";0;"/";"/";"De Lijn";
"220343";"Volvo 7700A";"1-FEG-413";"4/06/2013";"3/06/2025";"Van Hoorebeke & Zoon";0;"/";"/";"/";0;"/";"/";"De Lijn";
"220344";"MAN Lion's City A21";"1-FXO-644";"28/11/2013";"/";"Van Hoorebeke & Zoon";0;"/";"/";"/";0;"/";"/";"De Lijn";
"220347";"MAN Lion's City G A23";"1-RLK-506";"20/01/2017";"/";"Van Hoorebeke & Zoon";0;"/";"/";"/";0;"/";"/";"De Lijn";
"220348";"MAN Lion's City A21";"1-TMR-718";"15/12/2017";"21/04/2022";"Van Hoorebeke & Zoon";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2204";"Van Hool newAG300";"1-PDC-140";"6/08/2016";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"220455";"Van Hool newA360";"BHL-878";"4/10/2005";"26/06/2025";"Ganda Cars";0;"/";"/";"/";0;"/";"/";"De Lijn";
"220456";"Van Hool newA360";"2-HFE-236";"27/01/2006";"/";"Kruger Autobus";0;"/";"/";"/";0;"/";"CGG-579";"De Lijn";
"220457";"Van Hool newA360";"2-HFE-257";"29/09/2006";"/";"Kruger Autobus";0;"/";"/";"/";0;"/";"VQD-019";"De Lijn";
"2205";"Van Hool newAG300";"1-PDC-172";"6/08/2016";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"220559";"Van Hool newAG300";"JIA-271";"14/07/2008";"23/12/2025";"Parmentier Autobus";1;"/";"/";"/";0;"/";"/";"De Lijn";
"220560";"Mercedes-Benz Citaro G Facelift";"1-FXG-532";"26/11/2013";"/";"Parmentier Autobus";1;"/";"/";"/";0;"/";"/";"De Lijn";"Huurbus bij bus.be samen met 220561 van september 2025 tot december 2025."
"220561";"Mercedes-Benz Citaro G Facelift";"1-FXG-529";"26/11/2013";"/";"Parmentier Autobus";1;"/";"/";"/";0;"/";"/";"De Lijn";"Huurbus bij bus.be samen met 220560 van september 2025 tot december 2025."
"220562";"Mercedes-Benz Citaro LE Facelift";"1-GBX-476";"20/12/2013";"/";"Parmentier Autobus";0;"/";"/";"/";0;"/";"/";"De Lijn";
"220563";"Mercedes-Benz Citaro LE C2";"1-TCR-362";"26/09/2017";"/";"Parmentier Autobus";1;"/";"/";"WEB62850513133993";0;"/";"/";"De Lijn";
"220564";"MAN Lion's City A21";"1-UJU-658";"24/05/2018";"/";"Parmentier Autobus";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2206";"Van Hool newAG300";"1-PDC-225";"6/08/2016";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"220623";"MAN Lion's City A21";"1-FJC-924";"12/07/2013";"/";"Egmont Autobusuitbating (Ferry Cars)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"220626";"MAN Lion's City A21";"2-HKA-067";"1/07/2014";"/";"Roman (Ferry Cars)";0;"/";"/";"/";0;"/";"1-HEH-263";"De Lijn";
"220628";"Iveco Crossway LE 12m";"1-RHT-999";"2/01/2017";"/";"Egmont Autobusuitbating (Ferry Cars)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2207";"Van Hool newAG300";"1-PDC-252";"6/08/2016";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"220758";"VDL-Jonckheere Transit 2000";"XNF-827";"25/06/2007";"/";"Geenens (Hansea Vloesberg)";0;"7158";"/";"/";0;"/";"/";"De Lijn";
"220760";"Mercedes-Benz Citaro LE Facelift";"YUW-799";"17/10/2008";"/";"Geenens (Hansea Vloesberg)";0;"7160";"/";"/";0;"/";"/";"De Lijn";
"220766";"Van Hool newAG300";"1-FVW-241";"13/11/2013";"/";"Geenens (Hansea Vloesberg)";1;"7166";"/";"/";0;"/";"/";"De Lijn";
"220769";"VDL Bus & Coach Citea SLE-120";"1-FTL-999";"21/10/2013";"/";"Geenens (Hansea Vloesberg)";0;"7169";"/";"/";0;"/";"/";"De Lijn";
"220770";"Scania Citywide LE 12m";"1-GPQ-789";"26/03/2014";"/";"Geenens (Hansea Vloesberg)";0;"7170";"/";"/";0;"/";"/";"De Lijn";
"220776";"Scania Citywide LE 12m";"1-JFF-706";"2/12/2014";"/";"Geenens (Hansea Vloesberg)";0;"7176";"/";"/";0;"220774";"/";"De Lijn";
"220777";"MAN Lion's City A21";"1-TSD-700";"26/01/2018";"/";"Geenens (Hansea Vloesberg)";0;"7177";"/";"/";0;"/";"/";"De Lijn";
"220778";"MAN Lion's City A21";"1-TSD-723";"26/01/2018";"/";"Geenens (Hansea Vloesberg)";0;"7178";"/";"/";0;"/";"/";"De Lijn";
"2208";"Van Hool newAG300";"1-PDC-277";"6/08/2016";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"220864";"Mercedes-Benz Citaro LE Facelift";"1-ECU-920";"23/10/2012";"/";"Geenens (Hansea Vloesberg)";1;"7164";"/";"/";0;"/";"/";"De Lijn";
"220865";"Van Hool newAG300";"1-FEO-663";"7/06/2013";"/";"Geenens (Hansea Vloesberg)";0;"7165";"/";"/";0;"/";"/";"De Lijn";
"220874";"MAN Lion's City G A23";"1-JFG-479";"2/12/2014";"/";"Geenens (Hansea Vloesberg)";0;"7174";"/";"/";0;"/";"1-TSD-742";"De Lijn";
"220875";"Scania Citywide LE 12m";"1-JFF-743";"2/12/2014";"/";"Geenens (Hansea Vloesberg)";0;"7175";"/";"/";0;"/";"/";"De Lijn";
"220879";"MAN Lion's City A21";"1-TUF-403";"14/02/2018";"/";"Geenens (Hansea Vloesberg)";0;"7179";"/";"/";0;"/";"/";"De Lijn";
"220880";"MAN Lion's City A21";"2-CKL-154";"26/01/2018";"/";"Geenens (Hansea Vloesberg)";0;"7180";"/";"/";0;"/";"1-TSD-742";"De Lijn";
"2209";"Van Hool newAG300";"1-PDC-304";"6/08/2016";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"220963";"Mercedes-Benz Citaro G Facelift";"897-ATP";"10/08/2009";"/";"Geenens (Hansea Vloesberg)";0;"7163";"/";"/";0;"/";"/";"De Lijn";
"220968";"Van Hool newAG300";"1-FVW-235";"13/11/2013";"/";"Geenens (Hansea Vloesberg)";0;"7168";"/";"/";0;"/";"/";"De Lijn";
"220971";"Scania Citywide LE 12m";"1-GPQ-750";"26/03/2014";"/";"Geenens (Hansea Vloesberg)";0;"7171";"/";"/";0;"/";"/";"De Lijn";
"220981";"MAN Lion's City A21";"1-TSD-658";"26/01/2018";"/";"Geenens (Hansea Vloesberg)";0;"7181";"/";"/";0;"/";"/";"De Lijn";
"220982";"MAN Lion's City A21";"1-TSD-761";"26/01/2018";"/";"Geenens (Hansea Vloesberg)";1;"7182";"/";"/";0;"/";"/";"De Lijn";
"220983";"MAN Lion's City A21";"1-TSD-791";"26/01/2018";"/";"Geenens (Hansea Vloesberg)";1;"7183";"/";"/";0;"/";"/";"De Lijn";
"220984";"MAN Lion's City A21";"1-TUT-953";"19/02/2018";"/";"Geenens (Hansea Vloesberg)";0;"7184";"/";"/";0;"/";"/";"De Lijn";
"220985";"MAN Lion's City A21";"1-UQB-100";"5/07/2018";"/";"Geenens (Hansea Vloesberg)";0;"7185";"/";"/";0;"/";"/";"De Lijn";
"220986";"MAN Lion's City A21";"1-UQB-126";"5/07/2018";"/";"Geenens (Hansea Vloesberg)";0;"7186";"/";"/";0;"/";"/";"De Lijn";
"2210";"Van Hool newAG300";"1-PDC-328";"6/08/2016";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2211";"Van Hool newAG300";"1-PDC-340";"6/08/2016";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"221107";"VDL-Jonckheere Transit 2000";"2-BQR-657";"21/08/2007";"/";"Sylvae Tours";0;"/";"/";"/";0;"/";"XSF-707";"De Lijn";
"221111";"Van Hool newA360H";"1-PRF-683";"29/08/2016";"/";"Sylvae Tours";0;"/";"/";"/";0;"/";"/";"De Lijn";
